Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft
2017-01-03,,,,,,
2017-01-04,0.0018429311978252687,-0.001119729218334776,0.00464647301631583,0.005808771895042163,0.01446522154416723,-0.0044842166775643085
2017-01-05,-0.009247962702599134,0.005072409470250738,0.030269616426223996,0.0021697524706867535,-0.01708076962465509,0.0
2017-01-06,0.0001163444613891361,0.011086596559810064,0.019715957739975132,-0.013821361963595739,-0.015555596327591197,0.008630255682254367
2017-01-09,0.0006964087129445708,0.009117614021588314,0.001167703507288725,0.006570616907107177,-0.0001401584465905451,-0.003187703273499737
2017-01-10,0.0028966168738411837,0.001008260769804176,-0.0012808103905381707,-0.007010378477805098,0.0,-0.0003193432093349357
2017-01-11,0.007492463225252348,0.005358809403531245,0.003912478289611972,0.004387234518549616,0.0025168738542879977,0.009061192515884591
2017-01-12,-0.009693261648143655,-0.004184257102958049,0.018132006141166754,-0.008204949772360876,-0.005040225692154529,-0.009220935598315546
2017-01-13,0.005319879487162293,-0.0017623118543558804,0.004292412484765232,-0.012435886646571156,-0.014988617303051172,0.0014365708535941165
2017-01-17,-0.037008433914201895,0.008032150267955163,-0.009121890314228257,0.0190343188129123,0.010628534307482992,-0.0027151688313052516
2017-01-18,0.0046569335122640994,-8.333161575996695e-05,-0.0027702098070148586,-0.004541065100141775,-0.05938318663525118,-0.00047986274583669894
2017-01-19,-0.007653765605047552,-0.0017517064687544344,0.0019300507014308483,-0.0072199228803317165,-0.022081909939285,-0.003205005393440862
2017-01-20,0.004431744496915598,0.0018350380845144566,-0.0008779580464918789,-0.006528455436227885,-0.019924938423018256,0.007037740542964796
2017-01-23,0.000477883218290853,0.0006663349655445215,0.011745257952587861,-0.007920653919907913,-0.0039078050576774204,0.0035002181125749527
2017-01-24,0.01199365950800566,-0.0009166232532331691,0.005559920523586129,0.011190080972482893,0.008732587644080537,0.008855353571949645
2017-01-25,0.015343872446116682,0.01579534403473685,0.01697486266869307,-0.00759549679934166,0.009118220832107459,0.002515652347397771
2017-01-26,0.008334686729984404,0.00049206874650558,0.0031390512706332713,-0.00239475890271164,-0.012851424579723063,0.009222534869110769
2017-01-27,0.002072731546554973,8.20661411988131e-05,-0.004035988422900606,-0.016164897800943625,-0.007351289859575568,0.023222939747985224
2017-01-30,-0.010407418276539517,-0.0026274461366921084,-0.0064700456424170135,0.011508428960615673,0.006571772938102698,-0.009930575651401251
2017-01-31,-0.01640705876606427,-0.0023046415175166117,-0.008344194046237697,0.004806070608472478,0.0055986966333914185,-0.007397339275964636
2017-02-01,0.0037740095412373297,0.059193652768427,0.010713775220083516,-0.0076708340047767255,-0.01264175752340236,-0.016689116989739673
2017-02-02,-0.004246696485691644,-0.0017101565112054903,0.009089366182682778,0.00707151504169379,0.00015716815785537207,-0.006469371250127088
2017-02-03,0.030159034875451886,0.004269951730170661,-0.036061309620379046,-0.003003164279526802,0.001098560891904818,0.008040928550136845
2017-02-06,-0.0047142732689880425,0.009330041382179478,-0.003164675408744075,-0.0015049059591220753,-0.005189978246985277,-0.0006283527274535186
2017-02-07,-0.0005762375064306349,0.00947238988110326,0.005999500277441461,0.007352546336299132,0.002362420700816321,-0.003305115514148692
2017-02-08,-0.008802525689689927,0.003869828730544789,0.008834713156431634,0.01366022725616576,0.01870081817026801,-0.0014200260154393022
2017-02-09,0.014322334137791376,0.007199880508494184,0.0020108949509514123,0.018555591787835373,0.025005576444603547,0.01130310536745495
2017-02-10,-0.002296288377997089,-0.00226775930882045,0.007399271957367783,-0.015463446326431938,-0.010292281289759701,-0.0009372127028359329
2017-02-13,0.013131990665429675,0.008816402727270174,0.010901587773773527,-0.0036822597385731,-0.004925592604208367,0.01118725761583168
2017-02-14,0.01586879710858871,0.012896283981280678,-0.00016737129107008493,0.013047282440506664,0.012877720299939638,0.003723862802812788
2017-02-15,0.011434626720907885,0.0036221273679871687,0.007515972191507316,0.0004366933903176471,0.0015221294081577401,-0.0006197350073670346
2017-02-16,-0.0006620935219870182,-0.0011811781113961711,0.0017073920274126317,0.0026168534860505147,-0.008400288108923803,-0.00015472136373331327
2017-02-17,-0.0033191789572396663,0.0027298624552000474,0.0011011339720115034,0.007233837276018714,0.009008505403470484,0.0015486334193350422
2017-02-21,0.008607396243982967,0.007194676591518382,0.013364721046281957,0.029543551273258663,0.0063636728847916305,-0.0020138389881879004
2017-02-22,0.0005490823519335823,0.0029946887833684037,-0.0009696000983505087,0.0036321702927121936,-0.004086573102856725,-0.002017838463063169
2017-02-23,0.0007684889911670475,-0.004239214498947978,-0.004005102457664227,-0.005593632960688938,-0.0146655095004416,0.00403167745125106
2017-02-24,-0.008817417266370612,0.0009518424554431641,-0.008188892182268277,0.015031841901374741,0.02327319590417245,0.0
2017-02-27,0.0011063250099683495,0.001973743540119934,0.004014414167614488,-0.009019663453035162,0.005995611273165968,-0.006053531432630352
2017-02-28,0.002098832397380551,0.00043794907865832386,-0.004251111904897895,-0.011354753695588483,-0.12971666159430428,-0.003899896983109266
2017-03-01,0.032355517092574504,0.02023336607925464,0.009469376476098914,-0.006790460472656554,-0.01612410431611768,0.014893395155083752
2017-03-02,-0.01572098706997525,-0.005955091294814342,-0.0049001540247000505,0.004390502122190748,0.0020731023845549476,-0.014424676039885112
2017-03-03,0.007137448903276445,0.005883691388978333,0.001141990874290171,-0.010370224681325894,-0.010407974812067549,0.0037422509586247372
2017-03-06,-0.00952826157450366,-0.0031527296258003234,-0.0038549741001917565,-0.0021440719740821,-0.022036898315604823,0.000311491135672468
2017-03-07,-0.005563692623495612,0.001291039518539278,-0.0006972077716298652,-0.0001432501709575619,-0.0172604965644008,0.0020207253451181425
2017-03-08,-0.002190513859930405,-0.0037341616601703556,0.00528147875098045,0.00632387545058358,-0.002178538972282924,0.009119403489111786
2017-03-09,0.003939178279954088,-0.0023048053540765715,0.0029351355505987326,0.0008589996153942434,0.0032661941456196856,-0.004008487797192519
2017-03-10,-0.003172052280001476,0.003311533565083981,-0.0006332702571133847,0.0034297402884215043,0.0028942916552118134,0.003085038960773297
2017-03-13,0.000876308771679024,0.00043111146642113644,0.0024955044641490533,-0.0021422241301554054,-0.0030753360620387376,-0.00339380493261568
2017-03-14,0.0016402406640395777,-0.001509645387840723,-0.002413437651246342,0.01094778622855249,-0.008004654187368251,-0.00464688324866044
2017-03-15,0.002401313360913277,0.010520548490279636,0.0005159627137938516,-0.0019816567268316127,-0.003292754706526773,0.005264639238597624
2017-03-16,-0.00098140109403627,0.0016364438658195244,0.0005274972239583946,-0.001985652397290204,0.0003660864326882156,-0.0017003399118268878
2017-03-17,-0.010531059654417186,-0.004988215041927483,-0.0013014964034150063,-0.007838677920120269,-0.005510386444335448,0.003552086472065923
2017-03-20,-0.007193938768840424,0.010446250228337853,0.005452552411117806,0.001286963881916711,0.0014723252110209572,0.0009243023824396525
2017-03-21,-0.029762170235220167,-0.01151846492665391,-0.01619872160184447,-0.001143940635423466,-0.01818922607167722,-0.011150736150352576
2017-03-22,0.0016006498492867045,0.011235516482277667,0.005747210959233595,0.004994985440303424,0.0035524308635730847,0.012689598512670212
2017-03-23,-0.0016006498492866464,-0.0035420096784284684,-0.0008021610628207483,-0.005567324029373295,-0.008245925079393604,-0.0024631647447572996
2017-03-24,-0.0011451453834437472,-0.001988537596790111,-0.002090999023365736,-0.003585080787103364,-0.00037633136759106077,0.0016941886871529057
2017-03-27,-0.0005724906059416126,0.0017049669435048327,0.0014299228988936064,0.0007183407531591917,0.00394552923474381,0.0018448168947388848
2017-03-28,0.015468475000847151,0.020514605196300037,0.010782210376272581,0.00942985448513019,0.005050247630547954,0.0029144451061095013
2017-03-29,-0.0037314406143209903,0.0022231732888871284,0.021176073977231178,0.005955221386422201,0.02850750084483135,0.0027533730347511823
2017-03-30,0.00857304849995753,-0.0013193740794662106,0.0023077418398893506,0.011943840911468967,0.001811583633924969,0.003659012216925099
2017-03-31,-0.013456340415164483,-0.0018772076127232219,0.011572064053437572,0.006821051611988455,-0.0010864259944377427,0.0022801417040575847
2017-04-03,-0.0036495105642545913,0.0002778572914733634,0.005590427057615806,-0.003474233022752964,-0.021242478518859822,-0.0047180370418060304
2017-04-04,0.003327084423518179,0.00741867952376667,0.0170383214046624,0.002502947444971143,-0.011167077628893697,0.002742088951713497
2017-04-05,-0.012910959209508766,-0.005194074136836902,0.002698106338604271,-0.005011935839473383,-0.01280863756914136,-0.0025897354926562397
2017-04-06,0.0033589655994020087,-0.0025024626784032797,-0.012171236662741317,-0.003075121545473015,0.015425663788725884,0.0025897354926562774
2017-04-07,-0.0034748666511368316,-0.0022304127452586514,-0.003792236846299923,0.020370676104634982,-0.006179194347746029,-0.0007608465048352293
2017-04-10,-0.003487510721928378,-0.0011867840356303248,0.013496957340826888,0.0021924615858770367,0.010277518355066254,-0.0022865870107748078
2017-04-11,-0.001747693200696387,-0.010814464988794495,-0.005173022622662573,0.005051242664050682,-0.001488630900316991,-0.0007632958739844431
2017-04-12,-0.0038568982731151365,0.0011996803823412735,-0.006816465475626657,0.00013612868844325947,-0.005788288574319944,-0.003824989612468172
2017-04-13,-0.011778676325327064,-0.005303383051097458,-0.012982362180291775,-0.003956565417235872,-0.00018748437071306625,-0.004302033455785914
2017-04-17,0.017150509854273705,0.0055148610003154285,0.019388679242407184,0.0046373980776686615,0.005417132022711811,0.00812702306825409
2017-04-18,-0.00818648445413986,-0.004451954995337688,0.0019825439257081605,0.005428296258877373,-0.0014911807408317882,-0.0013754024976586898
2017-04-19,-0.008253413195272025,-0.0036897665626808795,-0.005080490932540684,0.0024329616906082195,0.0053958800689501134,-0.005366779734479619
2017-04-20,0.012823034380732115,0.012433359040925678,0.0031755921300895573,0.009807079923924877,0.013821114489956127,0.007047633639054509
2017-04-21,-0.012113141083045547,-0.0011941725667542016,-0.003920991580964202,0.001869962115333391,0.0025589821226539205,0.013647079106366441
2017-04-24,0.03465110686858279,0.009583740868673767,0.00983429874612701,-0.0021374016313967163,0.0007298077390946138,0.016874597075253395
2017-04-25,0.00864791266949371,0.006176605584670993,0.0002314421627079044,0.0036045840906870808,0.006001716424176638,0.005758685382213389
2017-04-26,0.0019242977671103953,-0.005898369635052179,0.0018382843639346154,0.005050284525804545,0.014937904708816748,-0.0013259588851927513
2017-04-27,-0.00931621337243573,0.0007650613175475035,0.009947135813499207,0.00013240575010655395,0.0019626784651262377,0.006465756206347535
2017-04-28,-0.006986867469215275,-0.0009740427130708356,0.00717171217012917,-0.003452254795282468,-0.0042879604635267235,0.00277918485952134
2017-05-01,0.0006891747756359064,0.020191737987859136,0.024814135682882283,0.000664623985077432,-0.001433281486838966,0.013781829393747173
2017-05-02,-0.006452972755496289,0.006324657634870861,-0.001361332480141284,0.003847496007678901,0.006968514829287769,-0.0015863311378199428
2017-05-03,0.005763797979860415,-0.0030554664566786105,-0.006260749456835918,0.0031729855916225926,0.02079375065578482,-0.0031796928288201913
2017-05-04,0.0011486381641859387,-0.0036109214587870574,-0.0037262465726880887,0.0076264948797239275,-0.0008722883305063462,-0.003916506245970834
2017-05-05,-0.001148638164185905,0.016448070196506324,-0.0036117050485217394,0.0020939939891156827,0.00052360545945187,0.0027574051640164104
2017-05-08,0.0011486381641859387,0.02682517803095209,0.01581390557197806,-0.0049799209114357226,-0.0003491182916223486,-0.0008694584865048577
2017-05-09,-0.004026488882622429,0.006384646403028378,0.00397504396457471,0.007851644280846995,0.013520913339180674,0.00144941657429067
2017-05-10,0.007808147881911235,-0.004751539743239219,-0.0040699094353591,0.00640885152719731,0.005665640899934013,0.003903124652956401
2017-05-11,-0.0030931712067820446,0.008610691677088743,-0.0014024858443927135,-0.007459407675483217,-0.04106454672064531,-0.012339787085894937
2017-05-12,-0.002757320787157559,0.013869187482559843,0.014384979876204108,-0.0055321364920180235,-0.004648921703547478,-0.0011691813433703654
2017-05-15,0.004820463075225928,-0.0025660630380517514,-0.0035221371813001783,0.00763192282234471,0.0027138741929786697,0.0007312989048760464
2017-05-16,0.0030865992244542904,-0.0014778058797752262,0.00841988707322527,-0.01558850989041569,-0.014925722704040986,0.019935066568266158
2017-05-17,-0.03886898581969775,-0.03415250893802588,-0.02230541371236398,0.00013344759614420906,0.00930946846149209,-0.02819963560011749
2017-05-18,-0.0036855545469588274,0.015126506422738514,0.014428214255485494,0.03170654396161659,0.01425102499381374,0.003402310059145159
2017-05-19,0.009719041226426521,0.003402860837134701,0.001407496712127195,0.015738408522796607,0.0028617672974743575,-0.0002951324696382337
2017-05-22,-0.000943981308030542,0.006057835363578434,0.011219952555303286,-0.0027967117633079775,-0.009511055540312468,0.011164761374593483
2017-05-23,0.012437144212481382,-0.001234738263376792,0.0008958659605052509,-0.0007641187422982911,-0.017644919625075507,0.0033545972350275456
2017-05-24,-0.0005831807195741883,-0.0029954503623002148,0.009027253614072204,-0.004340887989354228,-0.006628343089250829,0.0013097542771655396
2017-05-25,-0.004209162073478515,0.0034505812434714356,0.013203555671441804,0.0020450222391517306,0.0012921373335027418,0.012284432908882035
2017-05-26,0.00011724029100685676,-0.0016912900505352052,0.0024131352851384795,-0.0023011488814313344,0.0036833365101352727,0.004871193469359732
2017-05-30,-0.017251839248380765,0.00039090880038346727,0.0009234245291062594,0.00025612664227963146,0.009877453780956983,0.006412329364793227
2017-05-31,-0.0210787799612428,-0.005939707988200177,-0.0020890691879586875,0.005741344709544981,0.003815171406080785,-0.008129156856634616
2017-06-01,0.011016041859096284,0.002745698701150531,0.001336333363673719,0.015277273167081731,0.009204728970235691,0.003716309321634652
2017-06-02,-0.005069378401950796,0.014710492024742162,0.010765631293672095,-0.002383632556640499,-0.0025183505954998477,0.023404466347902518
2017-06-05,0.0018135297493427056,-0.009826274492036843,0.004568790659168998,0.008006108970758282,0.0019795688461284825,0.007220048444084727
2017-06-06,0.0020511982646118456,0.003372605031708113,-0.008280671342560294,-0.016710000789903676,-0.01905539843872262,0.003315090740331448
2017-06-07,0.011386331054192513,0.005939089528045285,0.007024133440677958,0.0027832658270500483,-0.0020172822668803178,-0.0017940826208090138
2017-06-08,0.012318149198692329,-0.0024488188354135913,0.00019795324267072854,-0.002783265827049983,0.0029329518103346493,-0.006097048306441716
2017-06-09,0.023385327183828245,-0.03954869310204517,-0.03214629874553708,0.006189109145871626,0.040712451503543766,-0.022914854504759507
2017-06-12,0.0002300222342406615,-0.02418630366788689,-0.013791801417242575,-0.00226948799932943,0.016903537122111786,-0.007708742599701974
2017-06-13,0.0033285081925504213,0.00801382712997181,0.01632358873253813,0.0035276162573124733,-0.008503234083214658,0.012390488402986646
2017-06-14,-0.002064694756542484,-0.009802812238353343,-0.0044143332596648256,0.004767250070077078,0.008330632793071835,-0.00539330449659259
2017-06-15,-0.005988674192722733,-0.006011638793883509,-0.012676434670089953,-0.012467866729380148,-0.04236444197745784,-0.005279235579650489
2017-06-16,-0.0045151333521226515,-0.01409834859647572,0.02412154437769515,-0.04762515620579986,-0.052756047094888237,0.0014295487728870945
2017-06-19,0.021693718051260958,0.028205697749545604,0.007524389573950505,0.0034498729050113056,-0.01725481960099552,0.012351906218641594
2017-06-20,-0.006264798817624688,-0.009129825346279739,-0.002595844056369956,0.0005295733897791213,-0.015591684069966997,-0.013638396352889963
2017-06-21,-0.004580769021186828,0.00591307439583656,0.009665076352671014,0.009223764872528795,-0.007690247615316417,0.005136176941011881
2017-06-22,-0.0011483743747242624,-0.001646723796341747,-0.0009283846759377528,-0.009488629378729508,0.0021750117261189602,-0.00014220864325965906
2017-06-23,-0.0018401881505068888,0.004453646669355028,0.002433900760344868,-0.009045112547014527,0.0025642408306206068,0.013430603742974268
2017-06-26,0.004365060122362045,-0.003149349793783345,-0.009771195910067677,0.00878040366343613,0.014084553031968618,-0.0095950192510726
2017-06-27,0.009241895200380965,-0.014437068856309146,-0.017455650195669983,0.006732153085327633,0.011395856260174307,-0.01889329357974807
2017-06-28,0.01990270166134738,0.014505341243590845,0.01377673001392202,0.006556462383469879,-0.00019191435912683066,0.008489204666773695
2017-06-29,0.014698981390474857,-0.014852980384127717,-0.014647305657211855,-0.007609335464128601,0.0005758033557134999,-0.018946520411001783
2017-06-30,0.002739021794874819,0.0023636154837373686,-0.008158767491912727,-0.003298067278409692,0.0038322519984778283,0.0064037782340820555
2017-07-03,0.020147627768171757,-0.0036171801508229724,-0.01492493316859719,-0.004237496776736074,0.006861040954027804,-0.011087123559390104
2017-07-05,0.009976968388414002,0.004102759992660167,0.018431137994025817,-0.000530612386646778,-0.009350329300733718,0.013260813151704102
2017-07-06,-0.003207445465167188,-0.009483312754007395,-0.00646515572438725,0.001989419327475078,-0.013899650873604553,-0.007409795765132472
2017-07-07,0.005020294536731343,0.01010789393538245,0.014013290850071603,-0.0018566832572264223,-0.007219066533545479,0.012895871818184947
2017-07-10,-0.007056907532037027,0.006084958806734741,0.01793260692748366,-0.02827354663619074,-0.0175806421814751,0.007458350493233922
2017-07-11,-0.0038706865682002186,0.003234906885681162,-0.002351062607816789,0.003271910704020565,0.00457300416246409,0.00014289509961097732
2017-07-12,-0.0034530709332883523,0.001441826138003109,0.012376187078943819,0.006376896524482331,0.009083832791842654,0.01643797789334928
2017-07-13,0.006357296053266896,0.013832791927321347,-0.005859074159175191,0.014900998962285994,0.04685042750446042,0.008675992716381883
2017-07-14,-0.00917178967739052,0.008557606208037123,0.0011785244754943048,0.01704203389967326,-0.0015016709314833014,0.013974668340326865
2017-07-17,-0.00936627379970808,0.0034829598960561337,0.008181550788198502,0.0003930598914348328,0.00934954826891366,0.00780160070401677
2017-07-18,-0.0035074765232177567,0.0034710870601563203,0.014165967957043887,-0.0022284527683065956,0.0,-0.0006820428461891795
2017-07-19,0.0014262729520040666,0.006243996320749989,0.0023594259495064423,-0.004340067828963878,0.006862731197529154,0.007610744751857824
2017-07-20,0.0,-0.004513176234260254,0.0017805896727357716,0.001975011928690051,0.008833155577315078,0.004862163305193986
2017-07-21,-0.0034046978341477126,-0.00046581990700209563,-0.0029498251774531066,0.0017084453766219657,0.004752530321171531,-0.005810289006709139
2017-07-24,0.004281371458508474,0.012038897862166574,0.012864484775985055,0.009670933361870826,-0.014510494491782858,-0.0025783279734459697
2017-07-25,0.016514939682204133,0.004264987196560517,0.0008851451916088891,0.020977472074330046,0.01924014153876349,0.007984532417912995
2017-07-26,-0.009419052913983912,0.004702587151763943,0.012357569349559824,0.004828034470530588,-0.0025441397571130623,-0.0018888154608505702
2017-07-27,-0.004142417953222883,-0.01907836562533141,-0.00647991893911254,0.011091502495581782,0.01963861825631841,-0.012092004150734243
2017-07-28,-0.002953468814997329,-0.007065196619087361,-0.025131530382414686,0.00037611484283718875,0.0010699188947277843,-0.0016412216179181036
2017-07-31,0.0056806533383919845,-0.005163616053129039,-0.03213710000252025,0.0022525510199496814,0.009930804862090475,-0.004666091345612272
2017-08-01,0.013309881239520583,0.008835919361918002,0.008478035876706792,0.0063556752166901605,0.0033472858855761872,-0.0016516146109816154
2017-08-02,0.0008594358494125663,0.046168374334573964,-0.00030125706689251955,0.0003727514600289946,-0.0010557988632850632,-0.0044190161863328255
2017-08-03,-0.006572941240933032,-0.010041258627150192,-0.009047782405920024,0.004213077717064353,0.004216523617232642,-0.0015234049439843403
2017-08-04,0.012462721663789948,0.005256949741268323,0.0006685428515366974,-0.004834372059988544,0.009422362717178716,0.007318654255874749
2017-08-07,0.003836163328448705,0.01535570090401111,0.004737682313489134,0.009891328141026591,0.005196784005912609,-0.003859803348913942
2017-08-08,-0.0036228008459845114,0.007965372395892184,-0.0024518955996691676,0.0038067200810123756,0.014748924185213758,0.005372447065964517
2017-08-09,-0.0016023404733711728,0.006102871933368969,-0.007941870689870222,0.0065155445975074704,-0.014921803002895176,-0.004405786557247157
2017-08-10,-0.014430609144910027,-0.03236992218127133,-0.02588164750693739,-0.011708962551739406,-0.03929689996274787,-0.01473495312801776
2017-08-11,-0.008387314557889323,0.013810999774704463,0.01150198642164356,-0.0032285168926487057,0.00017996686005197562,0.015148626220761133
2017-08-14,0.011636289639437275,0.014937439316332008,0.01569248656136944,0.0037242718046024636,0.013715998677346894,0.014922677349610721
2017-08-15,0.0025914069429090886,0.01088840763559286,-0.0005696705688712181,0.0008668228371739719,-0.02615004733138171,0.00027298207834897527
2017-08-16,-0.0069257889034320015,-0.004030636732265822,-0.004650899547582916,0.002596806113874708,0.035427562223038826,0.0058556606552671525
2017-08-17,-0.015760264074447413,-0.019384965132041018,-0.01816686028936246,-0.015932686386310305,-0.0033797683295161344,-0.01711784704552924
2017-08-18,0.0009921718944467528,-0.00228338547760429,-0.0021885856368846377,-0.004905429252814987,-0.008410245561209184,0.0012423510689303777
2017-08-21,-0.0012127662022395002,-0.0018429419814126173,-0.005419079827628361,0.005031149748051456,0.01622003158714663,-0.004701320608241764
2017-08-22,0.01020896198712223,0.016215517777905197,0.014175918202026435,0.003881048081263714,-0.000353648999592522,0.013901426950839482
2017-08-23,0.001200848494756336,0.0012507436159302843,-0.009247292912963967,-0.0007497294495128404,-0.0014161595357633377,-0.00603200363679302
