Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft,Total,daily_return_rate_optimal,,
1/4/10,2538.1753,123.6147,453.9653,5497.4009,773.7082,613.1356,10000,0,,
1/5/10,2587.340341,123.8284443,456.643645,5442.659005,776.5772332,613.3337984,10000.38247,3.82467E-05,,
1/6/10,2601.556308,121.8587703,448.3712555,5430.493033,791.3978707,609.5697153,10003.24695,0.000324695,,
1/7/10,2653.088412,121.6335208,440.7429984,5433.535443,801.1187421,603.230194,10053.34931,0.005334931,,
1/8/10,2646.573033,122.4421233,452.6769707,5406.165282,797.9317224,607.3904754,10033.17961,0.003317961,,
1/11/10,2637.687873,121.3620237,441.7940056,5495.372102,799.6849151,599.6645574,10095.56548,0.009556548,,
1/12/10,2576.084601,119.9815189,431.7586103,5548.084676,786.2981909,595.7023751,10057.90997,0.005790997,,
1/13/10,2621.101645,121.6739251,437.7256126,5576.469498,786.2981909,601.2494501,10144.51832,0.014451832,,
1/14/10,2647.165398,120.9692231,431.7586103,5495.372102,798.4098658,613.3337984,10107.009,0.0107009,,
1/15/10,2587.340341,118.9476034,431.0466439,5441.646441,799.5253615,611.3527073,9989.859097,-0.00101409,,
1/19/10,2563.646208,124.209658,432.640097,5477.123931,815.939552,616.1073359,10029.66678,0.002966678,,
1/20/10,2570.754272,122.2977731,426.4358049,5459.890944,808.2904632,606.0039299,9993.673187,-0.000632681,,
1/21/10,2401.344992,120.1836673,429.2836704,5364.599827,800.3221811,594.5136807,9710.248019,-0.028975198,,
1/22/10,2319.601938,114.2227631,411.6878519,5366.629673,802.8719349,573.7126207,9588.726782,-0.041127322,,
1/25/10,2322.563285,117.2956378,407.890698,5360.547473,809.0871104,580.8444893,9598.228694,-0.040177131,,
1/26/10,2276.953875,118.9533832,405.0767173,5434.548008,829.0076863,584.4105228,9648.950193,-0.035104981,,
1/27/10,2329.670709,120.0739324,416.1630875,5413.26057,828.0513132,587.7781594,9694.997772,-0.030500223,,
1/28/10,2338.556988,115.1122558,427.2833747,5333.175215,827.2544936,577.6747534,9619.057081,-0.038094292,,
1/29/10,2306.569422,110.936135,425.1813926,5416.300884,817.0554787,558.260487,9634.3038,-0.03656962,,
2/1/10,2347.441668,112.4783567,403.0086199,5421.371568,814.186704,562.8167187,9661.303636,-0.033869636,,
2/2/10,2401.936238,113.1310585,400.4658783,5422.383084,809.8836714,563.8074131,9711.607343,-0.028839266,,
2/3/10,2386.536819,115.0776041,403.788388,5501.45535,806.3779755,567.1753474,9780.411484,-0.021958852,,
2/4/10,2271.622747,110.9303642,393.0749433,5369.671035,781.9951582,551.524916,9478.819164,-0.052118084,,
2/5/10,2268.660441,112.900011,397.9909384,5418.328109,785.6608386,555.0907015,9538.63104,-0.046136896,,
2/8/10,2233.120442,112.1259694,396.0923291,5365.615536,777.3735356,549.1475769,9433.475389,-0.056652461,,
2/9/10,2273.99109,113.3216744,400.1607545,5398.053237,783.1109125,554.8927511,9523.530419,-0.047646958,,
2/10/10,2302.423664,112.7036243,397.8892197,5397.041196,780.0830153,554.4966519,9544.637372,-0.045536263,,
2/11/10,2311.308984,114.7540978,407.1448147,5380.822346,783.4295886,557.0719414,9554.531773,-0.044546823,,
2/12/10,2307.162747,115.7418655,405.6869649,5362.575747,775.142889,553.3077591,9519.617972,-0.048038203,,
2/16/10,2373.504782,117.4862447,398.4655827,5429.480469,798.2505709,564.2543642,9681.442013,-0.031855799,,
2/17/10,2371.728006,116.995287,394.3293556,5480.165293,809.1240034,569.0311196,9741.373064,-0.025862694,,
2/18/10,2393.643763,117.2147748,400.3302426,5420.357431,811.3627527,576.5947085,9719.503673,-0.028049633,,
2/19/10,2371.135001,116.4869627,398.4316656,5422.383084,811.2028543,572.6138226,9692.25339,-0.030774661,,
2/22/10,2419.707037,115.7649848,400.0929205,5456.851154,809.7637692,571.8176058,9773.997471,-0.022600253,,
2/23/10,2362.250961,113.8242099,397.4823772,5435.562669,800.4893202,563.8566279,9673.466164,-0.032653384,,
2/24/10,2419.707037,115.9036187,405.8904024,5465.973144,815.3602976,569.8273861,9792.661885,-0.020733811,,
2/25/10,2407.268805,116.6776058,400.7370851,5489.289903,814.7204456,569.2303103,9797.924154,-0.020207585,,
2/26/10,2486.049872,118.1909466,401.4151668,5481.178905,823.8356859,570.6236029,9881.294179,-0.011870582,,
3/1/10,2477.756118,120.7151109,422.2318085,5463.946442,835.348367,577.5896695,9897.587516,-0.010241248,,
3/2/10,2465.316287,120.6342388,425.5882352,5432.51921,826.2340749,566.4438241,9836.73587,-0.016326413,,
3/3/10,2459.985959,120.9114613,426.8087305,5439.618691,826.3937147,566.4438241,9840.162381,-0.015983762,,
3/4/10,2483.086447,121.708604,435.7592016,5470.029691,846.5421134,569.8273861,9926.953442,-0.007304656,,
3/5/10,2535.805519,126.4681141,437.0475309,5488.274718,855.3369536,569.0311196,10011.96395,0.001196395,,
3/8/10,2522.773483,126.5432064,441.1159239,5489.289903,855.176538,569.8273861,10004.72644,0.000472644,,
3/9/10,2512.704392,128.81902,436.7424071,5480.165293,845.2625818,573.2109481,9976.904641,-0.002309536,,
3/10/10,2542.914062,129.8702387,442.4720549,5467.217361,841.7446457,576.5947085,10000.81307,8.13071E-05,,
3/11/10,2557.722076,130.2514615,452.8803758,5501.879349,844.4630901,580.77414,10067.97049,0.006797049,,
3/12/10,2555.94482,130.886842,446.9134058,5494.743705,848.7806041,582.5652682,10059.83464,0.005983464,,
3/15/10,2551.206377,129.2926292,444.5740693,5649.696982,855.0172431,582.9634015,10212.7507,0.02127507,,
3/16/10,2561.276907,129.6450074,446.8116871,5707.805182,854.5372894,584.5557856,10284.63186,0.028463186,,
3/17/10,2593.85476,129.454346,445.2860357,5700.669538,850.3798462,589.7306742,10309.3752,0.03093752,,
3/18/10,2584.97024,129.7604948,450.1003121,5702.706721,848.1410969,589.3325906,10305.01146,0.030501146,,
3/19/10,2573.715459,128.3742283,441.929609,5641.541436,852.2987125,588.9344078,10226.79385,0.022679385,,
3/22/10,2590.893733,129.8182748,442.3364515,5670.085585,861.5730754,589.1335984,10283.84072,0.028384072,,
3/23/10,2640.65002,131.9034271,438.2341415,5697.609309,861.7329737,594.7063226,10364.83619,0.036483619,,
3/24/10,2661.974531,132.4868528,434.0979468,5666.008074,853.4182596,590.1285594,10338.11422,0.033811422,,
3/25/10,2661.974531,130.9157138,456.7792484,5669.066732,854.6973602,597.2936677,10370.72725,0.037072725,,
3/26/10,2666.711854,133.3705657,457.8980573,5658.871906,869.4086978,590.3277501,10376.58883,0.037658883,,
3/29/10,2657.235768,134.231241,458.1014947,5682.318642,862.8522622,588.9344078,10383.67382,0.038367382,,
3/30/10,2640.65002,136.2297415,463.0513745,5699.649636,859.3346709,592.5170612,10391.4325,0.03914325,,
3/31/10,2650.71959,135.7387838,460.3051955,5668.048402,841.1052247,582.9634015,10338.8806,0.03388806,,
4/1/10,2679.183982,136.299063,446.8794888,5656.834723,849.5800096,580.3759572,10349.15322,0.034915322,,
4/5/10,2688.671739,137.7546873,445.7945969,5656.834723,859.654209,582.5652682,10371.27522,0.037127522,,
4/6/10,2718.322301,138.3611051,459.5932291,5660.910138,864.9310269,583.5605765,10425.67838,0.042567838,,
4/7/10,2687.486369,138.9733936,457.253925,5635.423598,863.6515815,584.1577516,10366.94662,0.036694662,,
4/8/10,2713.577622,138.5979142,477.9010139,5645.62052,889.7168225,595.5025395,10460.91643,0.046091643,,
4/9/10,2726.623729,139.6607379,474.8497111,5614.017713,890.1960866,603.8617499,10449.20973,0.044920973,,
4/12/10,2736.111486,139.9495744,478.714699,5608.921349,895.1535388,603.4638151,10462.31446,0.046231446,,
4/13/10,2720.098597,140.0304556,475.1887519,5578.336348,902.8288319,606.0511602,10422.53414,0.042253414,,
4/14/10,2830.399733,141.9134505,489.1569369,5570.18185,907.3063305,613.4154095,10552.37371,0.055237371,,
4/15/10,2835.143772,143.7790696,494.3780235,5518.191489,905.0675812,614.410569,10510.9705,0.05109705,,
4/16/10,2701.124361,142.9012001,482.003324,5516.152733,895.3135233,610.4297327,10347.92487,0.034792487,,
4/19/10,2691.635964,142.7105024,482.8848108,5544.695834,896.5927101,617.7940317,10376.31385,0.037631385,,
4/20/10,2720.69432,141.2780972,488.8856977,5557.950365,897.7119986,624.163072,10430.68355,0.043068355,,
4/21/10,2689.265544,149.7284777,496.4461208,5552.850332,910.3441405,623.565897,10422.20051,0.042220051,,
4/22/10,2653.09065,153.9162126,508.8547374,5554.888039,921.0578471,624.7602967,10416.56778,0.041656778,,
4/23/10,2664.952026,156.4345245,486.9532038,5558.967123,926.4947357,616.2017964,10410.00341,0.041000341,,
4/26/10,2602.68572,155.6663988,498.7515727,5509.015517,928.2541348,619.1874236,10313.56077,0.031356077,,
4/27/10,2514.922124,151.357433,481.4947627,5509.015517,906.1868696,614.0124357,10176.98914,0.017698914,,
4/28/10,2577.186992,151.1032481,472.4426052,5465.179654,905.2275658,615.2066866,10186.34675,0.018634675,,
4/29/10,2609.210531,155.1696794,480.5115896,5474.354053,917.0605608,616.9979141,10253.30433,0.025330433,,
4/30/10,2525.003526,150.8086499,464.8143481,5468.238835,909.3850952,607.8423876,10126.09284,0.012609284,,
5/3/10,2581.338505,153.8469093,466.1365621,5478.434185,911.3037892,614.2115272,10205.27148,0.020527148,,
5/4/10,2518.480473,149.4166308,440.1666355,5506.976762,888.75726,599.6822191,10103.47998,0.010347998,,
5/5/10,2527.96839,147.8628313,443.89602,5583.433237,896.432467,594.1092468,10193.70219,0.019370219,,
5/6/10,2420.041831,142.2368933,436.3694816,5426.441727,879.8023491,576.7935518,9881.685834,-0.011831417,,
5/7/10,2417.077127,136.2355576,423.7235429,5341.828658,868.288806,561.4679773,9748.621669,-0.025137833,,
5/10/10,2487.644062,146.7076123,445.1165153,5360.178506,906.1868696,575.997583,9921.831148,-0.007816885,,
5/11/10,2463.923709,148.1689982,442.3025345,5347.943876,899.9506616,574.8032329,9877.093013,-0.012290699,,
5/12/10,2472.225617,151.3862594,453.8635813,5381.063957,913.5424523,585.9488302,9958.030697,-0.00419693,,
5/13/10,2420.041831,149.2317765,445.7267952,5372.86229,880.6019271,581.9683413,9850.432961,-0.014956704,,
5/14/10,2365.486027,146.609428,435.7592016,5344.150953,882.2010829,575.7982932,9750.004985,-0.024999502,,
5/17/10,2362.520843,146.8404936,437.0475309,5406.696721,896.2726548,575.997583,9825.375826,-0.017462417,,
5/18/10,2313.894607,145.7661194,428.1309768,5507.181685,869.6476403,571.7989022,9836.419931,-0.016358007,,
5/19/10,2335.242141,143.4441035,422.4012966,5438.482439,866.6003484,564.6014471,9770.771775,-0.022922822,,
5/20/10,2243.326872,137.3330057,405.8564853,5260.071943,846.5511642,542.0093581,9435.148828,-0.056485117,,
5/21/10,2374.974584,139.9669048,416.0614011,5267.249515,871.7326975,536.611366,9606.596468,-0.039340353,,
5/24/10,2290.174414,142.5314189,414.0271884,5229.31032,870.7704629,525.2153292,9472.029133,-0.052797087,,
5/25/10,2309.149129,141.6419534,423.3167004,5155.486407,875.4217377,521.2167321,9426.23266,-0.057376734,,
5/26/10,2299.662011,141.0008113,417.7226559,5128.826404,859.5431852,500.0243356,9346.779403,-0.06532206,,
5/27/10,2396.914643,146.3379491,429.5549095,5198.551841,887.130262,519.8171387,9578.306743,-0.042169326,,
5/28/10,2347.101598,148.376881,425.3508807,5184.196697,874.6195738,515.8185415,9495.464172,-0.050453583,,
6/1/10,2285.430215,150.6584836,417.8243746,5221.109701,864.6755343,517.6180045,9457.316313,-0.054268369,,
6/2/10,2345.323383,152.4606428,428.2326632,5303.137377,872.053701,529.0137436,9630.22151,-0.036977849,,
6/3/10,2318.638965,151.9812538,436.539002,5303.137377,873.8178409,537.0111364,9621.125575,-0.037887443,,
6/4/10,2230.873611,147.8454919,416.2309215,5167.78917,846.8719953,515.6186563,9325.229846,-0.067477015,,
6/7/10,2177.503656,144.9458755,413.6542629,5202.653985,834.0405623,505.6222129,9278.420555,-0.072157945,,
6/8/10,2240.362488,144.0159513,402.9069012,5206.753508,840.776722,502.0234358,9336.839006,-0.066316099,,
6/9/10,2201.223849,140.4751747,399.753912,5228.284129,839.9748167,495.6257696,9305.337651,-0.069466235,,
6/10/10,2270.605734,144.6976066,417.7226559,5251.869228,859.8637577,499.8241031,9444.583085,-0.055541692,,
6/11/10,2258.744998,146.4303898,417.1124083,5214.955699,861.4674821,513.0196029,9411.73058,-0.058826942,,
6/14/10,2213.676791,146.8751453,419.8246703,5253.920562,866.9208347,509.8205961,9411.038599,-0.05889614,,
6/15/10,2268.233555,150.000002,430.0295537,5294.934662,875.7423964,531.4131102,9550.353279,-0.044964672,,
6/16/10,2284.245005,154.3667841,430.2329588,5227.260034,869.0059781,526.2148545,9491.325614,-0.050867439,,
6/17/10,2279.500806,157.0352623,426.8087305,5271.352183,868.0439159,527.2145286,9529.955426,-0.047004457,,
6/18/10,2323.382684,158.3059869,426.6053254,5285.708376,860.8260785,528.6141716,9583.442622,-0.041655738,,
6/21/10,2304.999214,156.0533833,415.4850381,5231.361654,848.3155628,518.8176134,9475.032466,-0.052496753,,
6/22/10,2272.977273,158.178958,414.6713531,5196.501031,838.5314216,515.2188859,9396.078923,-0.060392108,,
6/23/10,2306.185224,156.51546,411.755686,5209.829985,844.7869381,506.0221322,9435.095425,-0.056490457,,
6/24/10,2255.187129,155.3775713,401.1778447,5129.853643,813.6707194,499.8241031,9255.09101,-0.074490899,,
6/25/10,2338.80065,154.0490485,410.2300345,5003.731198,809.9817654,490.4275138,9207.22021,-0.079277979,,
6/28/10,2285.430215,154.973202,399.3809541,5082.685541,800.6790432,486.0288982,9209.177854,-0.079082215,,
6/29/10,2197.66614,147.9668862,368.2238256,5013.987343,785.9228823,466.0361603,8979.803238,-0.102019676,,
6/30/10,2170.980763,145.2867032,370.4275264,4928.882667,788.6492569,460.0382149,8864.265131,-0.113573487,,
7/1/10,2142.47768,143.5250027,376.1910912,4956.566765,795.7066787,463.0369891,8877.504206,-0.112249579,,
7/2/10,2127.632574,142.63551,370.0206838,4921.70457,794.4235267,465.2364706,8821.653335,-0.117834667,,
7/6/10,2157.322786,143.6116546,373.1397884,4980.149767,800.8392002,476.2325385,8931.295735,-0.106870427,,
7/7/10,2265.397076,149.4108782,384.5652317,5016.037105,808.859029,485.8291618,9110.098482,-0.088990152,,
7/8/10,2265.990081,149.0758032,394.0242318,5042.697108,802.2828538,488.0283456,9142.098424,-0.085790158,,
7/9/10,2306.963853,149.9595796,397.5501789,5068.328824,799.555962,485.2293573,9207.587755,-0.079241225,,
7/12/10,2327.153836,148.6137446,405.178436,5139.079405,788.4892723,496.42536,9304.940054,-0.069505995,,
7/13/10,2403.755063,145.4426493,419.2143903,5182.146411,800.1977104,502.4232558,9453.17948,-0.054682052,,
7/14/10,2396.035768,145.9798546,418.0277797,5162.66398,796.3482546,508.6211856,9427.676822,-0.057232318,,
7/15/10,2402.567934,145.2405554,413.8237833,5168.816933,814.6329541,510.0205309,9455.102691,-0.054489731,,
7/16/10,2315.872036,144.3452103,401.7202906,5092.938018,806.4532269,497.6249193,9258.953701,-0.07410463,,
7/19/10,2318.245814,141.8499814,406.6362857,5077.558255,805.651063,504.4228025,9254.364201,-0.07456358,,
7/20/10,2353.280584,145.4946041,407.1787317,5217.007033,818.482496,509.4208753,9450.864324,-0.054913568,,
7/21/10,2281.43027,146.852026,398.1265418,5162.66398,804.6889145,502.2235194,9295.985252,-0.070401475,,
7/22/10,2336.654864,149.6130175,407.077013,5214.955699,825.3794161,516.6182808,9450.298291,-0.054970171,,
7/23/10,2365.157628,150.1443885,403.0086199,5298.010614,832.2762499,516.0184267,9564.615927,-0.043538407,,
7/26/10,2394.848,149.7631838,401.4151668,5242.640846,847.674073,521.8165861,9558.157855,-0.044184215,,
7/27/10,2416.226231,152.5357713,397.1094517,5225.212369,836.1255333,523.0160462,9550.225403,-0.04497746,,
7/28/10,2394.254835,150.7335486,397.1094517,5242.640846,830.8325963,518.8176134,9534.38889,-0.046561111,,
7/29/10,2387.723308,149.0873991,396.1940479,5235.461701,826.1812352,520.4168935,9515.064585,-0.048493542,,
7/30/10,2391.878499,148.5906616,399.6860779,5248.793799,823.1338571,516.0184267,9528.101321,-0.047189868,,
8/2/10,2472.637315,151.2476618,407.077013,5271.352183,830.0307771,526.4148389,9658.759788,-0.034124021,,
8/3/10,2439.384437,151.2938641,415.0442786,5259.048896,817.6805907,523.0160462,9605.468113,-0.039453189,,
8/4/10,2451.854326,151.9003636,432.5384107,5290.833042,826.0208196,514.4189481,9667.56591,-0.033243409,,
8/5/10,2450.666558,151.1610281,433.3859804,5292.882803,847.8339714,507.2216419,9683.151983,-0.031684802,,
8/6/10,2401.379686,150.2310767,435.0472352,5310.316521,839.17317,510.820419,9646.968109,-0.035303189,,
8/9/10,2364.563184,151.1898818,436.7763241,5338.000095,855.6933847,512.020028,9658.242898,-0.03417571,,
8/10/10,2325.965588,149.8382851,440.7429984,5354.407098,849.1174681,501.2236965,9621.295135,-0.037870487,,
8/11/10,2242.832195,144.5126434,426.8087305,5261.893196,834.2009778,497.0252637,9407.273007,-0.059272699,,
8/12/10,2245.207412,145.4368876,429.0802653,5201.04342,830.9930118,489.6278242,9341.388822,-0.065861118,,
8/13/10,2226.799481,143.8831154,422.7403374,5197.949648,814.9539575,487.8284108,9294.15495,-0.070584505,,
8/16/10,2238.082241,143.0398158,427.4190104,5198.983177,813.5102177,489.8277094,9310.862171,-0.068913783,,
8/17/10,2225.611552,145.5408699,436.8780105,5261.893196,816.8784268,496.6616105,9383.463666,-0.061653633,,
8/18/10,2249.957686,146.1761868,439.5563878,5245.391855,837.3489496,498.8725027,9417.303568,-0.058269643,,
8/19/10,2201.266058,144.3336234,432.5044936,5162.886199,835.7369501,491.2348437,9267.962168,-0.073203783,,
8/20/10,2205.422208,144.1950077,433.1486583,5179.38754,840.5725176,487.0138376,9289.739769,-0.071026023,,
8/23/10,2189.982818,141.9769468,429.2158687,5274.271953,838.3160976,488.0187706,9361.782455,-0.063821754,,
8/24/10,2150.197295,138.5864,422.1978915,5290.770674,830.5791725,483.1948345,9315.526267,-0.068447373,,
8/25/10,2151.385223,140.2961728,430.0634707,5316.556476,831.2239378,484.4007937,9353.926074,-0.064607393,,
8/26/10,2115.756649,138.7886119,423.3167004,5256.737608,832.6744011,478.7728518,9246.046822,-0.075395318,,
8/27/10,2173.356779,139.5625899,429.3514721,5259.82876,833.9641903,480.9838927,9317.047684,-0.068295232,,
8/30/10,2128.820182,140.0708598,419.6890346,5213.422178,818.8124642,475.1549741,9195.969692,-0.080403031,,
8/31/10,2159.104198,140.417431,423.2149817,5171.138704,824.6153519,471.7380731,9190.22874,-0.080977126,,
9/1/10,2241.050143,144.5935609,449.1849083,5280.458449,842.0233257,480.3810124,9437.6914,-0.05623086,,
9/2/10,2265.990081,145.6563755,458.4066185,5338.212881,847.0198259,481.1848198,9536.470601,-0.04635294,,
9/3/10,2325.965588,149.4686219,470.5439959,5367.089834,851.5329244,488.2197472,9652.820712,-0.034717929,,
9/7/10,2273.116691,148.9140954,465.2211906,5348.529298,843.4737029,481.5868227,9560.841801,-0.04391582,,
9/8/10,2322.996727,151.8656938,471.7306065,5345.433953,846.0525917,480.9838927,9619.063465,-0.038093653,,
9/9/10,2381.190502,151.9523275,475.9346353,5353.681741,849.7601646,482.5918053,9695.111176,-0.030488882,,
9/10/10,2361.000998,152.1487686,482.9187278,5359.871382,855.2402388,479.3759306,9690.556046,-0.030944395,,
9/13/10,2441.759814,154.2454352,491.8352819,5384.622607,857.3353812,504.7015701,9834.500089,-0.016549991,,
9/14/10,2418.007324,154.8346316,494.1407014,5431.03443,866.3616646,503.0935088,9867.472261,-0.013252774,,
9/15/10,2433.445755,156.0822551,493.1236112,5451.661499,866.5230283,504.9024972,9905.738646,-0.009426135,,
9/16/10,2434.039879,159.750106,502.2096857,5481.569361,869.7465962,509.1233544,9956.438982,-0.004356102,,
9/17/10,2378.815445,159.0570182,502.8538504,5467.13036,866.2005594,506.9122638,9880.969497,-0.01190305,,
9/20/10,2445.916603,163.5969407,512.9570474,5521.789971,880.062324,511.1332699,10035.45616,0.003545616,,
9/21/10,2410.28675,163.9089055,511.0245534,5524.88584,871.519787,505.5054768,9987.131312,-0.001286869,,
9/22/10,2371.689474,166.2078566,514.7539056,5550.669021,872.0032748,494.6517447,9969.975277,-0.003002472,,
9/23/10,2321.809918,166.8836141,518.212051,5533.136772,866.6842196,491.0336686,9897.760243,-0.010223976,,
9/24/10,2360.406714,168.8474266,544.927861,5577.48311,887.3155027,498.068596,10037.04921,0.003704921,,
9/27/10,2320.62199,168.1774399,540.3170221,5515.604523,876.6774785,497.0636631,9918.462116,-0.008153788,,
9/28/10,2312.902215,165.6937162,541.4358309,5550.669021,878.9343295,496.0585317,9945.693644,-0.005430636,,
9/29/10,2280.835507,165.9883688,539.0286927,5502.19643,862.9770777,492.4405549,9843.466631,-0.015653337,,
9/30/10,2260.052358,163.8973278,532.4853598,5519.730251,861.3651644,492.2396278,9829.77009,-0.017022991,,
10/1/10,2304.589275,163.1868732,521.1277505,5503.226814,861.8488246,490.0286364,9844.008174,-0.015599183,,
10/4/10,2315.885466,160.9457566,526.8234813,5524.88584,861.0426956,480.5817906,9870.165029,-0.012983497,,
10/5/10,2356.912478,166.8951919,545.4025053,5569.232702,874.259781,489.4258553,10002.12851,0.000212851,,
10/6/10,2372.371374,167.0395693,526.8573983,5626.987133,871.519787,491.0336686,10055.80893,0.005580893,,
10/7/10,2349.776435,167.0568816,529.8069825,5606.362684,875.5493116,493.0436833,10021.59598,0.002159598,,
10/8/10,2337.290558,169.8582864,527.3659596,5611.518273,873.6155329,493.8476396,10013.49625,0.001349625,,
10/11/10,2362.263112,170.6033654,518.822331,5632.145342,884.0918486,494.2495433,10062.17554,0.006217554,,
10/12/10,2402.099478,172.4402579,530.5189488,5560.981245,882.3189164,499.073529,10047.43238,0.004743238,,
10/13/10,2368.803432,173.3643932,526.0776303,5550.669021,877.1612249,509.3244799,10005.40018,0.000540018,,
10/14/10,2302.21134,174.6178419,527.2981579,5491.880537,871.519787,507.1132405,9874.640905,-0.01253591,,
10/15/10,2208.861285,181.7975341,558.1840796,5502.19643,875.7104168,513.3443109,9840.094056,-0.015990594,,
10/18/10,2271.29275,183.6805018,554.5225291,5544.481477,871.0362131,518.9720544,9943.985525,-0.005601448,,
10/19/10,2240.969242,178.7650274,537.9437685,5499.10161,862.3322262,504.5004446,9823.612319,-0.017638768,,
10/20/10,2265.346233,179.3657834,537.9437685,5514.572043,873.2928916,508.7213515,9879.242071,-0.012075793,,
10/21/10,2241.563526,178.7824303,559.3028562,5572.326474,873.776207,510.9322436,9936.683737,-0.006331626,,
10/22/10,2241.563526,177.5983394,573.4066446,5575.421294,868.2959605,510.1282378,9946.414003,-0.0053586,,
10/25/10,2204.105574,178.3896025,572.965885,5564.077638,866.5230283,506.3094331,9892.371161,-0.010762884,,
10/26/10,2211.835102,177.9332602,576.1867406,5626.987133,856.5294246,520.580215,9970.051876,-0.002994812,,
10/27/10,2232.049868,177.8062494,567.9142865,5555.824609,849.9212698,523.5949146,9907.111197,-0.00928888,,
10/28/10,2230.266536,176.3102663,565.642784,5577.48311,843.9571044,528.217874,9921.877675,-0.007812232,,
10/29/10,2237.401141,173.8496437,560.1843753,5586.766523,837.1875859,536.0569065,9931.446175,-0.006855382,,
11/1/10,2224.915104,175.6979506,551.1999548,5601.205,862.0098435,541.6847493,9956.712602,-0.00432874,,
11/2/10,2197.564455,178.6900077,558.0823609,5650.708499,869.5855773,550.5286155,10005.15951,0.000515951,,
11/3/10,2242.753053,180.6769939,571.1690268,5663.083587,869.9080462,543.2926122,10070.88332,0.007088332,,
11/4/10,2366.424538,183.8364751,572.7285629,5709.49541,882.641299,545.5036035,10260.62989,0.026062989,,
11/5/10,2434.207756,183.178048,578.966772,5692.994069,888.9275884,539.6746353,10317.94887,0.031794887,,
11/8/10,2408.640278,184.0386326,583.1029667,5663.083587,884.89815,538.8708775,10262.63449,0.026263449,,
11/9/10,2372.371374,182.5716301,577.2716325,5677.52416,877.8059902,541.6847493,10229.22954,0.022922954,,
11/10/10,2415.180279,183.697941,587.6460363,5621.831545,879.7401999,541.483723,10229.57972,0.022957972,,
11/11/10,2379.505978,182.900762,577.6106733,5604.298248,875.2265842,536.257784,10155.80003,0.015580003,,
11/12/10,2355.127868,177.9217187,561.7100267,5582.641319,873.4538244,528.0170958,10078.87185,0.007887185,,
11/15/10,2383.07344,177.3499071,538.7235689,5564.077638,872.9702504,526.6101103,10062.80492,0.006280492,,
11/16/10,2355.127868,174.2019856,534.9263827,5596.046267,867.0065161,521.9586738,10049.26769,0.004926769,,
11/17/10,2329.56103,173.5723577,536.8588767,5545.511861,900.6893834,517.10507,10003.29858,0.000329858,,
11/18/10,2358.101046,178.1527843,556.5905942,5567.17141,895.8310596,522.5653247,10078.41222,0.007841222,,
11/19/10,2343.236914,177.170869,558.7943273,5609.455932,911.8627869,519.5320703,10120.0529,0.01200529,,
11/22/10,2289.724184,181.0004458,577.6784427,5608.423452,903.1185453,520.3409382,10080.28601,0.008028601,,
11/23/10,2237.401141,178.3260699,570.253623,5535.19754,894.5358398,508.0048605,9923.719074,-0.007628093,,
11/24/10,2268.913536,181.832213,600.9361396,5570.26361,927.0849374,513.0605324,10062.09097,0.006209097,,
11/26/10,2229.671773,181.9476641,600.7665869,5542.419137,920.6074595,510.6338794,9986.046499,-0.00139535,,
11/29/10,2254.050363,183.0278817,608.5304474,5553.762793,912.186635,511.8470323,10023.40515,0.002340515,,
11/30/10,2223.726376,179.7239323,594.6640458,5578.515591,922.064905,510.8358979,10009.53075,0.000953075,,
12/1/10,2268.319572,182.7563846,598.5629184,5641.42561,939.5538192,526.6100607,10157.22836,0.015722836,,
12/2/10,2337.290558,183.7672081,598.4950844,5646.581722,965.9496318,543.7996429,10275.88385,0.027588385,,
12/3/10,2355.127868,183.3571225,595.6133343,5633.175726,957.3668401,546.4286618,10271.06955,0.027106955,,
12/6/10,2372.371374,184.9224271,603.6484016,5619.767633,959.1484783,542.7883101,10282.64662,0.028264662,,
12/7/10,2333.722936,183.8018507,599.3087695,5681.64884,956.8811973,543.3951594,10298.75875,0.029875875,,
12/8/10,2393.775667,185.4192009,597.6813993,5650.84791,957.528721,550.6754659,10335.92836,0.033592836,,
12/9/10,2426.476789,184.6971686,592.7993536,5635.292048,962.0630244,547.6421123,10348.9705,0.03489705,,
12/10/10,2463.341576,185.1592635,595.4098969,5629.070961,954.6140025,552.9000012,10380.4957,0.03804957,,
12/13/10,2468.097606,185.8003965,590.7651085,5621.811629,952.0230459,551.079999,10369.57779,0.036957779,,
12/14/10,2425.289021,185.003272,589.7141013,5646.701217,956.7194026,558.5625225,10361.98954,0.036198954,,
12/15/10,2390.803288,185.0437398,595.2403441,5623.886548,951.861165,563.2139093,10310.04899,0.031004899,,
12/16/10,2378.911215,185.5578076,603.6145169,5665.367098,956.3958132,566.0448971,10355.89135,0.035589135,,
12/17/10,2358.69549,185.1880809,602.0549162,5642.553477,947.6507096,564.2248949,10300.36757,0.030036757,,
12/20/10,2375.343433,186.1122888,621.4137405,5576.181242,948.9463603,562.4048927,10270.40196,0.027040196,,
12/21/10,2437.774898,187.2617553,626.3636203,5563.73802,966.7596397,567.6630793,10349.56101,0.034956101,,
12/22/10,2506.745724,187.8163091,626.397505,5528.478556,972.1034339,570.0896827,10391.63121,0.039163121,,
12/23/10,2501.988895,186.915166,619.0405193,5558.553082,975.8278156,572.3144165,10414.63989,0.041463989,,
12/27/10,2537.068912,187.5389868,617.5148679,5555.441491,972.4270234,567.6630793,10437.65436,0.043765436,,
