Date,JP Morgan,Apple,Amazon,Walmart,Target,Microsoft
2013-08-27,38.5379753112793,15.249757766723633,14.046500205993652,58.974327087402344,48.19758224487305,27.9113826751709
2013-08-28,38.52273941040039,15.321858406066895,14.079000473022461,58.585784912109375,48.20519256591797,27.70998191833496
2013-08-29,38.6141357421875,15.346824645996094,14.199000358581543,58.626251220703125,48.11377716064453,28.154756546020508
2013-08-30,38.48466110229492,15.206995010375977,14.048999786376953,59.07145690917969,48.235687255859375,28.02887725830078
2013-09-03,38.9416389465332,15.249448776245117,14.4399995803833,58.82862091064453,48.448997497558594,26.753307342529297
2013-09-04,39.50523376464844,15.564996719360352,14.682000160217285,59.01478958129883,48.41852951049805,26.18265724182129
2013-09-05,39.68802261352539,15.458250045776367,14.704999923706055,58.82051467895508,48.349952697753906,26.207836151123047
2013-09-06,40.03074645996094,15.550328254699707,14.793000221252441,58.75575637817383,48.22044372558594,26.140697479248047
2013-09-09,40.25923156738281,15.798460960388184,14.98550033569336,59.50043869018555,48.70804977416992,26.568683624267578
2013-09-10,40.87614059448242,15.438590049743652,15.017999649047852,59.86467742919922,49.31755828857422,27.181285858154297
2013-09-11,40.56388473510742,14.59805965423584,14.982000350952148,59.937530517578125,49.515663146972656,27.47500228881836
2013-09-12,39.78702926635742,14.753491401672363,14.942999839782715,59.824188232421875,48.82994842529297,27.433042526245117
2013-09-13,40.05359649658203,14.51034927368164,14.895999908447266,60.18844223022461,48.57852554321289,27.718372344970703
2013-09-16,40.47248077392578,14.049042701721191,14.803000450134277,60.52839279174805,48.60139083862305,27.525352478027344
2013-09-17,40.43440246582031,14.211343765258789,15.208499908447266,60.827877044677734,49.050899505615234,27.634456634521484
2013-09-18,40.678131103515625,14.503485679626465,15.601499557495117,61.85585021972656,49.88899612426758,27.961734771728516
2013-09-19,40.17545700073242,14.741318702697754,15.602999687194824,61.68587875366211,49.82042694091797,28.230266571044922
2013-09-20,40.213539123535156,14.588695526123047,15.817000389099121,61.37830352783203,49.1804313659668,27.5169677734375
2013-09-23,39.192962646484375,15.313741683959961,15.57450008392334,61.85585021972656,49.066139221191406,27.47500228881836
2013-09-24,38.32471466064453,15.265669822692871,15.706500053405762,61.31352233886719,48.692806243896484,27.23164176940918
2013-09-25,39.37576675415039,15.029402732849121,15.632499694824219,60.42316436767578,48.182342529296875,27.281991958618164
2013-09-26,39.52046203613281,15.175787925720215,15.906000137329102,60.39889907836914,48.2813835144043,27.500173568725586
2013-09-27,39.78702926635742,15.067482948303223,15.80049991607666,60.18844223022461,48.715667724609375,27.91977882385254
2013-09-30,39.368141174316406,14.880212783813477,15.631999969482422,59.86467742919922,48.74614334106445,27.92816162109375
2013-10-01,39.57378005981445,15.230096817016602,16.047500610351562,59.56520462036133,48.692806243896484,28.179920196533203
2013-10-02,39.965065002441406,15.280028343200684,16.02549934387207,59.670413970947266,48.494720458984375,28.46523666381836
2013-10-03,39.8499870300293,15.088078498840332,15.73799991607666,59.217132568359375,48.342350006103516,28.41489601135254
2013-10-04,40.410064697265625,15.076220512390137,15.95199966430664,58.92576599121094,48.311866760253906,28.431678771972656
2013-10-07,39.765586853027344,15.223541259765625,15.501500129699707,58.17300033569336,47.755680084228516,27.9449405670166
2013-10-08,39.02904510498047,15.010991096496582,15.161499977111816,59.006710052490234,47.336639404296875,27.701581954956055
2013-10-09,38.93696975708008,15.187333106994629,14.911499977111816,59.08761978149414,47.76328659057617,27.751928329467773
2013-10-10,40.29497528076172,15.282532691955566,15.258500099182129,60.5364875793457,48.342350006103516,28.330968856811523
2013-10-11,40.28730773925781,15.381474494934082,15.544500350952148,60.56077575683594,48.15947723388672,28.6414737701416
2013-10-14,40.44074630737305,15.482288360595703,15.53499984741211,60.447444915771484,48.494720458984375,28.91002082824707
2013-10-15,40.13385772705078,15.564680099487305,15.319999694824219,60.19654083251953,47.94615173339844,28.943584442138672
2013-10-16,41.43047332763672,15.640527725219727,15.524499893188477,61.19210433959961,48.68518829345703,29.069469451904297
2013-10-17,41.59160614013672,15.74633502960205,15.53849983215332,61.337825775146484,49.4166145324707,29.30443000793457
2013-10-18,41.660648345947266,15.883356094360352,16.446500778198242,61.281150817871094,49.2718620300293,29.337989807128906
2013-10-21,41.63763427734375,16.27256965637207,16.32200050354004,60.827877044677734,49.294708251953125,29.36318016052246
2013-10-22,41.13893127441406,16.22606086730957,16.62700080871582,61.77489471435547,49.614707946777344,29.01910972595215
2013-10-23,40.47144317626953,16.384929656982422,16.33799934387207,61.43496322631836,48.967079162597656,28.330968856811523
2013-10-24,40.2642936706543,16.601850509643555,16.61050033569336,61.85585021972656,48.86042785644531,28.297412872314453
2013-10-25,40.486778259277344,16.4161434173584,18.16950035095215,61.580650329589844,48.81471633911133,29.98417854309082
2013-10-28,40.41774368286133,16.538494110107422,17.908000946044922,62.438621520996094,49.43185043334961,29.84990692138672
2013-10-29,40.45609664916992,16.126495361328125,18.135000228881836,62.373870849609375,49.00518035888672,29.80794906616211
2013-10-30,40.35636520385742,16.383058547973633,18.054000854492188,62.25245666503906,50.0642204284668,29.82473373413086
2013-10-31,39.543087005615234,16.31439208984375,18.201499938964844,62.122947692871094,49.3632926940918,29.715635299682617
2013-11-01,40.28730773925781,16.231060028076172,17.950000762939453,62.381980895996094,49.233760833740234,29.81634521484375
2013-11-04,39.926700592041016,16.4408016204834,17.937000274658203,62.59242248535156,49.69089889526367,30.160396575927734
2013-11-05,39.85763931274414,16.400230407714844,17.944499969482422,62.665283203125,49.24136734008789,30.747831344604492
2013-11-06,39.97273635864258,16.353763580322266,17.80900001525879,63.26424026489258,50.05660629272461,32.040184020996094
2013-11-07,39.627498626708984,16.0891056060791,17.17799949645996,62.73811340332031,49.386138916015625,31.469532012939453
2013-11-08,41.399784088134766,16.342456817626953,17.515499114990234,63.10232925415039,49.607093811035156,31.704505920410156
2013-11-11,41.507198333740234,16.29505729675293,17.7189998626709,63.95222854614258,50.048988342285156,31.545074462890625
2013-11-12,41.40746307373047,16.3251895904541,17.476499557495117,63.70942306518555,49.85851287841797,31.35205078125
2013-11-13,41.53788757324219,16.344663619995117,17.81100082397461,63.863216400146484,50.94803237915039,32.02340316772461
2013-11-14,41.737369537353516,16.5810546875,18.3700008392334,64.00890350341797,50.79563903808594,31.90592384338379
2013-11-15,42.09797286987305,16.481534957885742,18.458499908447266,64.12225341796875,50.963253021240234,31.754850387573242
2013-11-18,42.76546859741211,16.28186798095703,18.30900001525879,64.12225341796875,50.95560073852539,31.217769622802734
2013-11-19,43.08003616333008,16.310747146606445,18.246999740600586,64.1465072631836,51.0936279296875,31.065584182739258
2013-11-20,43.04165267944336,16.167905807495117,18.12849998474121,63.863216400146484,50.986263275146484,31.353078842163086
2013-11-21,43.900962829589844,16.36067008972168,18.445999145507812,63.830833435058594,49.222564697265625,31.62364387512207
2013-11-22,44.08509063720703,16.318603515625,18.61549949645996,64.59977722167969,48.846805572509766,31.76738929748535
2013-11-25,44.230857849121094,16.442291259765625,18.832000732421875,65.10163116455078,48.8928337097168,31.826576232910156
2013-11-26,43.86260223388672,16.74555778503418,19.068500518798828,65.3039779663086,48.977176666259766,31.58135986328125
2013-11-27,44.10044860839844,17.139869689941406,19.335500717163086,65.50634002685547,49.39126968383789,31.792749404907227
2013-11-29,43.900962829589844,17.457265853881836,19.680999755859375,65.57109069824219,49.023193359375,32.24090576171875
2013-12-02,43.71681594848633,17.305316925048828,19.614999771118164,65.65203857421875,48.10300064086914,32.511474609375
2013-12-03,43.62476348876953,17.779050827026367,19.232999801635742,65.73297119140625,48.17201614379883,32.393096923828125
2013-12-04,43.87794876098633,17.737613677978516,19.29800033569336,65.30960845947266,48.54777526855469,32.92580032348633
2013-12-05,42.82685089111328,17.828649520874023,19.22450065612793,64.67460632324219,48.02631759643555,32.13097381591797
2013-12-06,43.0109748840332,17.58126449584961,19.34749984741211,65.08165740966797,48.60144805908203,32.43537521362305
2013-12-09,43.356224060058594,17.78250503540039,19.24449920654297,65.0898208618164,48.49408721923828,32.731327056884766
2013-12-10,43.50199508666992,17.754871368408203,19.388999938964844,64.38150787353516,48.432735443115234,32.223995208740234
2013-12-11,43.018646240234375,17.623329162597656,19.109500885009766,64.3896484375,48.25636672973633,31.801223754882812
2013-12-12,43.202789306640625,17.597593307495117,19.0625,63.909324645996094,48.22570037841797,31.471446990966797
2013-12-13,43.095359802246094,17.405773162841797,19.211999893188477,63.56739044189453,47.819278717041016,31.02330780029297
2013-12-16,43.28718566894531,17.502155303955078,19.44849967956543,63.29057312011719,47.673587799072266,31.192407608032227
2013-12-17,42.7501106262207,17.423351287841797,19.38249969482422,62.89165496826172,47.27483367919922,30.879560470581055
2013-12-18,43.91630935668945,17.29087257385254,19.79800033569336,63.45342254638672,48.7318000793457,30.930294036865234
2013-12-19,43.90864181518555,17.092777252197266,19.75950050354004,62.8835334777832,47.658233642578125,30.651268005371094
2013-12-20,44.26924133300781,17.235931396484375,20.110000610351562,63.03819274902344,47.918968200683594,31.11632537841797
2013-12-23,44.68353271484375,17.897401809692383,20.145999908447266,63.396427154541016,47.451210021972656,30.964122772216797
2013-12-24,44.69120788574219,17.821434020996094,19.959999084472656,63.5103874206543,47.320838928222656,31.353078842163086
2013-12-26,44.6528434753418,17.703073501586914,20.219499588012695,63.819766998291016,47.91130447387695,31.657468795776367
2013-12-27,44.60681915283203,17.583465576171875,19.90399932861328,63.88487243652344,47.658233642578125,31.530635833740234
2013-12-30,44.46104049682617,17.408599853515625,19.668500900268555,64.01514434814453,47.90362548828125,31.530635833740234
2013-12-31,44.86768341064453,17.61266326904297,19.93950080871582,64.06400299072266,48.51708221435547,31.632097244262695
2014-01-02,44.95262145996094,17.36496925354004,19.898500442504883,64.24311828613281,48.44807815551758,31.420711517333984
2014-01-03,45.30013656616211,16.983530044555664,19.82200050354004,64.03144836425781,48.685794830322266,31.209333419799805
2014-01-06,45.562686920166016,17.07613182067871,19.681499481201172,63.6732292175293,48.35605239868164,30.549787521362305
2014-01-07,45.03757858276367,16.954015731811523,19.901500701904297,63.86861801147461,48.241031646728516,30.78654670715332
2014-01-08,45.46229934692383,17.061382293701172,20.09600067138672,63.36384963989258,48.07231903076172,30.236948013305664
2014-01-09,45.377349853515625,16.843509674072266,20.050500869750977,63.575523376464844,48.570762634277344,30.04246711730957
2014-01-10,45.16884994506836,16.73111915588379,19.882999420166016,63.53482437133789,48.01865005493164,30.47369384765625
2014-01-13,44.55876541137695,16.818710327148438,19.548999786376953,63.087032318115234,47.15979766845703,29.577404022216797
2014-01-14,44.58966827392578,17.153366088867188,19.87700080871582,63.46967315673828,47.320838928222656,30.253847122192383
2014-01-15,45.94109344482422,17.497758865356445,19.793500900268555,63.22543716430664,47.2058219909668,31.082489013671875
2014-01-16,45.55497741699219,17.400127410888672,19.790000915527344,62.49274444580078,46.63069152832031,31.192407608032227
2014-01-17,44.875396728515625,16.97379493713379,19.980499267578125,62.028690338134766,46.1936149597168,30.76119041442871
2014-01-21,44.921714782714844,17.237504959106445,20.352500915527344,61.74372482299805,45.396114349365234,30.5836181640625
2014-01-22,44.473819732666016,17.314104080200195,20.226999282836914,61.344810485839844,45.22740173339844,30.38068389892578
2014-01-23,43.60890197753906,17.460712432861328,19.993499755859375,61.02727508544922,44.9743537902832,30.490602493286133
2014-01-24,42.543209075927734,17.14332389831543,19.3799991607666,60.58766555786133,44.26120376586914,31.124767303466797
2014-01-27,42.543209075927734,17.282398223876953,19.31399917602539,60.36784362792969,44.2535400390625,30.46524429321289
2014-01-28,43.045166015625,15.901062965393066,19.721500396728516,60.79118728637695,44.39155197143555,30.66817283630371
